"Id","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","Class"
"101",31.8782499870736,"student","single","secondary","no",2052.23435552686,"no","no","cellular",7.55534612646161,"dec",356.791027324579,2.13326959630849,-46.2929465537618,0.239287394310743,"unknown","1"
"102",64.2529394691924,"housemaid","married","primary","no",2997.62229980166,"no","no","unknown",20.8018854233682,"jun",140.880913158754,0.0177131617683952,-35.5868048548685,-0.685028666654076,"unknown","1"
"103",31.3657049974766,"management","married","tertiary","no",-122.778960699088,"yes","no","cellular",23.1376764930642,"jul",256.161279671163,2.00958720778356,-32.931588567075,-0.893113460651661,"unknown","1"
"104",27.7277057512632,"self-employed","married","tertiary","no",-1916.29678139744,"no","no","cellular",10.9043201538458,"aug",225.521470868757,4.53447441034158,-25.3754437724363,-0.32068965292485,"unknown","1"
"105",47.2415355973776,"admin.","divorced","secondary","no",1988.16801731465,"yes","no","unknown",17.4669390018923,"may",202.477096584611,2.83931750602052,33.3991144011455,-0.811746986557533,"unknown","1"
"106",44.6026866137755,"technician","married","secondary","no",1377.16596006309,"yes","yes","unknown",15.4338078384376,"may",224.167361021024,1.20945557397673,-16.5333102847913,-0.159416059409622,"unknown","1"
"107",48.726058361151,"management","married","unknown","no",1757.65533183805,"yes","no","telephone",16.5126698031503,"may",125.613162622835,6.17693736749286,-27.0060359816479,-0.577219551412043,"unknown","1"
"108",61.0203663723766,"housemaid","married","secondary","no",-494.551464059128,"no","no","cellular",3.91976202826561,"sep",289.063076942394,1.98741918668749,-66.9257487901845,0.422069668502644,"unknown","1"
"109",34.9734069495815,"management","single","tertiary","no",-691.876157793768,"yes","no","cellular",9.17180824126798,"may",132.896549796826,2.66697681869551,284.074314060017,1.05907633350726,"failure","1"
"110",51.0575281196118,"blue-collar","married","primary","no",-223.021955497798,"yes","no","unknown",7.53262982872311,"jun",-30.9525193424547,1.31685319762984,-1.54078227883145,-0.274753500189352,"unknown","1"
"111",44.4012711621406,"technician","married","secondary","no",-1963.2770110381,"no","no","cellular",24.1064752898381,"aug",117.725237607112,13.014051355329,40.7882891903037,0.395420942976967,"unknown","1"
"112",37.7415080796236,"unemployed","married","secondary","no",-275.54871175233,"yes","yes","cellular",23.5147683707686,"nov",196.217504069313,0.0984718458964216,190.976946211215,1.75080635229344,"failure","1"
"113",36.1233675790384,"technician","married","secondary","no",1362.77584631605,"no","yes","cellular",24.1751897109989,"jul",338.471532829451,0.535436506957601,-9.95866633568502,0.20685696179659,"unknown","1"
"114",27.3588282920634,"management","married","tertiary","no",-67.2344945879083,"no","no","cellular",16.9165038264496,"aug",271.801117753216,1.51722759877433,79.9537994579177,4.47486503839386,"failure","1"
"115",49.4414146582946,"technician","married","secondary","no",2266.59583776465,"no","no","unknown",12.7056221914587,"may",239.702528029535,-0.345619575395955,-3.68373143656879,-0.542614462678456,"unknown","1"
"116",43.7369821267236,"management","single","tertiary","no",-21.0643968027271,"no","no","cellular",20.517205431173,"aug",252.523367314542,2.55796776186052,-34.9789561560544,-0.0770711912396488,"unknown","1"
"117",37.4040562284303,"management","divorced","tertiary","no",-1070.00075495021,"yes","no","unknown",11.8192066912694,"may",481.821187982491,0.863932656462835,-20.0433587396671,0.160395725794262,"unknown","1"
"118",57.067271492421,"management","divorced","unknown","no",-1777.09936329366,"yes","no","unknown",17.1764692929901,"may",87.6056432766376,3.82979752928154,2.06354391607034,1.23302951331212,"unknown","1"
"119",49.669194484619,"blue-collar","married","primary","no",-516.001731412604,"no","no","cellular",8.11059384420754,"aug",284.252120960471,-0.545071621867335,-6.39278994140196,0.192507539840755,"unknown","1"
"120",31.0469993996225,"management","single","tertiary","no",1089.11455829697,"yes","yes","cellular",25.3865811630635,"apr",152.538200483302,2.21501565599997,-42.99658831266,-1.56654299053987,"unknown","1"
"121",35.1365949582709,"admin.","married","secondary","no",-1673.54067602077,"yes","no","cellular",22.342957305437,"apr",-63.7005850888502,7.12739769399618,61.5266379487608,-1.03032524622253,"unknown","1"
"122",40.4664576911576,"unemployed","married","secondary","no",2326.414540587,"yes","no","unknown",26.7072965109498,"may",387.861918430855,1.4147469036416,-55.7565373246027,-0.612398212076257,"unknown","1"
"123",38.4550204703566,"blue-collar","married","primary","no",444.394283732545,"yes","no","cellular",1.81749930412678,"feb",252.842006801111,2.27403797753771,239.188164531468,5.62786562583944,"failure","1"
"124",31.3927382919589,"entrepreneur","married","tertiary","no",1779.25406053708,"yes","no","unknown",21.3086853200113,"may",158.205991071478,0.349738465681723,7.22517865866865,-0.245204499023145,"unknown","1"
"125",61.6875014439716,"blue-collar","married","secondary","no",3137.17373811395,"yes","no","unknown",6.98046129423603,"may",89.4895708137778,-3.05959111479377,5.14427983781966,0.112554933359833,"unknown","1"
"126",28.8948851274495,"technician","married","secondary","no",4266.29349568685,"yes","no","unknown",23.9215955968118,"may",-19.1390216604771,2.61770704631949,-34.553347293303,-0.461835179293219,"unknown","1"
"127",43.2815365768733,"management","divorced","tertiary","no",3638.24621289193,"yes","no","cellular",19.7933890843438,"nov",603.42449321051,-1.08039024570152,16.0351640192097,1.27897923946008,"unknown","1"
"128",42.7954921949868,"self-employed","married","tertiary","no",3497.39430316706,"no","no","cellular",13.2799635807246,"nov",719.038371953316,2.87476119857401,-22.323187628452,0.175216663091483,"unknown","1"
"129",56.1735142320697,"management","married","primary","no",1342.46091703513,"yes","no","cellular",20.234060493728,"nov",206.943233352361,0.599619534136925,26.6414813825047,-0.71863937053307,"unknown","1"
"130",46.1649481377529,"technician","single","secondary","no",1724.74311141926,"yes","no","cellular",13.5049526264423,"jul",169.941611790084,1.67989504733547,-44.9898836257356,-0.730979538037405,"unknown","1"
"131",32.3770873252365,"management","single","tertiary","no",1735.65018232417,"yes","no","unknown",3.72897660613713,"jun",719.245682894036,27.7093776360398,-28.6562758529315,-0.925326337274895,"unknown","1"
"132",23.646920733941,"self-employed","single","tertiary","no",777.975974769647,"yes","no","cellular",21.8649555216749,"jul",352.771687114042,0.465066103030486,44.3402811841562,-0.214918273557596,"unknown","1"
"133",51.694528272266,"management","married","secondary","no",911.602261989841,"no","no","cellular",1.86249578327988,"apr",810.611025533232,7.37583540987285,-35.5924034515566,0.561883262998009,"unknown","1"
"134",24.3954932852689,"services","married","secondary","no",228.395712653271,"yes","no","cellular",18.1733863994869,"apr",392.286246813487,3.62100198387317,-32.928299885084,-0.232380689751901,"unknown","1"
"135",33.5099311246263,"housemaid","single","tertiary","no",21991.8409409057,"yes","no","cellular",19.1569821839252,"apr",231.189850906715,1.60711266379769,159.754369874565,1.58002380646511,"failure","1"
"136",42.7554145829867,"management","married","tertiary","no",-343.051787336939,"yes","no","cellular",4.89026161616486,"may",442.528103809496,2.56130976244298,98.8787328056451,-0.604024240513055,"unknown","1"
"137",46.5236287656942,"management","married","tertiary","no",9485.2043821257,"no","no","cellular",8.93199876236903,"nov",161.361872617945,3.21790432607099,18.1110792840518,0.154920466866853,"unknown","1"
"138",57.9779545311591,"admin.","married","secondary","no",3812.30452196297,"yes","yes","cellular",16.4533902146858,"oct",21.9928884490374,1.09089706989558,48.9247481894611,1.30288188424867,"unknown","1"
"139",32.6477812408166,"blue-collar","divorced","primary","no",800.625580422168,"yes","no","unknown",-6.7194753570541,"jun",185.720307013074,3.60113475259319,40.8496170144425,-0.489323025682417,"unknown","1"
"140",44.8567369975906,"admin.","married","secondary","no",3604.33858290215,"yes","no","unknown",5.01560300336451,"may",119.992157683135,3.17106708627626,66.1442896316468,0.933985479065503,"unknown","1"
"141",60.6200559643794,"retired","married","secondary","no",684.783789359508,"yes","no","unknown",8.8415338012981,"may",133.486036395261,5.6501265342531,-40.3169940193314,0.781446550378073,"unknown","1"
"142",60.0060393829888,"retired","married","secondary","no",837.905757577721,"no","no","cellular",23.1798671900669,"aug",195.073108238641,3.21744381948817,27.6596690049749,0.314371945067672,"unknown","1"
"143",39.9784858552375,"technician","married","secondary","no",-1689.18039277626,"yes","no","cellular",17.6059596880938,"jul",208.432358142707,0.503740380079025,-11.8957634129008,0.0135295212648635,"unknown","1"
"144",38.9392058991651,"management","married","tertiary","no",4429.54547018163,"no","no","cellular",22.0778952281111,"nov",295.030510314815,0.0172580469167382,176.141249546977,3.08420404321714,"failure","1"
"145",27.4377263510256,"management","married","tertiary","no",840.573666743916,"yes","no","cellular",16.7078879574409,"may",1521.97390860875,0.387689133298215,310.333367842081,3.78583723789893,"failure","1"
"146",59.7873237746414,"entrepreneur","divorced","secondary","yes",355.765224084899,"yes","no","cellular",11.7117456819526,"may",601.198736119282,0.959750418104447,353.386038452162,5.20322008794453,"other","1"
"147",40.2470487680459,"entrepreneur","married","primary","no",-1919.71979945256,"yes","no","unknown",13.3563634552062,"may",221.511415148924,7.02132484996169,-34.3793208169709,0.016651448572089,"unknown","1"
"148",46.5864890237603,"blue-collar","married","unknown","no",479.969260637327,"no","no","cellular",-2.08415695399275,"feb",684.882654821827,-1.56754093482107,156.333328916076,2.50687072555117,"failure","1"
